,MT_002,MT_004,MT_005,MT_006,MT_008
2013-07-04 15:00:00,32.36130867709815,107.7235772357724,50.3048780487805,203.86904761904776,318.18181818181824
2013-07-04 16:00:00,34.139402560455174,121.44308943089425,52.13414634146343,213.54166666666674,306.39730639730647
2013-07-04 17:00:00,37.517780938833575,112.8048780487805,46.34146341463415,212.79761904761875,312.28956228956224
2013-07-04 18:00:00,41.96301564722617,110.26422764227652,65.85365853658537,188.988095238095,324.07407407407425
2013-07-04 19:00:00,46.05263157894738,152.94715447154476,62.5,223.95833333333348,349.32659932659925
2013-07-04 20:00:00,55.83214793741112,169.20731707317074,59.756097560975626,258.18452380952374,351.85185185185173
2013-07-04 21:00:00,53.876244665718346,171.74796747967474,64.32926829268294,258.9285714285715,348.4848484848485
2013-07-04 22:00:00,42.4964438122333,160.06097560975599,70.12195121951223,290.92261904761926,351.01010101010127
2013-07-04 23:00:00,39.651493598862,140.75203252032526,57.621951219512226,254.464285714286,328.2828282828285
2013-07-05 00:00:00,39.65149359886205,128.5569105691055,54.268292682926855,186.01190476190476,300.50505050505046
2013-07-05 01:00:00,28.271692745376974,119.410569105691,45.42682926829265,154.01785714285725,261.7845117845117
2013-07-05 02:00:00,24.1820768136558,106.19918699187,40.243902439024374,148.06547619047626,242.4242424242425
2013-07-05 03:00:00,24.8933143669986,96.54471544715454,39.329268292682926,139.880952380952,281.14478114478123
2013-07-05 04:00:00,24.182076813655776,83.84146341463412,39.634146341463406,124.2559523809525,246.6329966329965
2013-07-05 05:00:00,25.6045519203414,76.21951219512198,42.0731707317073,122.02380952380949,228.11447811447826
2013-07-05 06:00:00,38.0512091038407,69.10569105691054,35.36585365853658,112.3511904761905,213.80471380471374
2013-07-05 07:00:00,42.85206258890467,86.89024390243902,46.64634146341462,154.01785714285725,239.89898989898975
2013-07-05 08:00:00,43.3854907539118,97.56097560975607,51.829268292682954,208.333333333333,277.7777777777777
2013-07-05 09:00:00,41.6073968705548,116.869918699187,49.39024390243905,206.10119047619025,308.9225589225588
2013-07-05 10:00:00,41.251778093883374,102.64227642276423,52.13414634146343,232.14285714285725,372.053872053872
2013-07-05 11:00:00,41.07396870554765,113.31300813008133,54.26829268292683,220.982142857143,367.00336700336675
2013-07-05 12:00:00,40.71834992887622,121.951219512195,53.963414634146346,244.79166666666674,383.838383838384
2013-07-05 13:00:00,37.33997155049785,107.21544715447152,50.3048780487805,211.3095238095235,345.959595959596
2013-07-05 14:00:00,35.384068278805124,105.69105691056882,58.84146341463415,208.33333333333326,367.003367003367
2013-07-05 15:00:00,35.56187766714085,103.15040650406507,53.3536585365854,200.1488095238095,331.6498316498315
2013-07-05 16:00:00,34.6728307254623,116.36178861788625,53.3536585365854,186.75595238095252,329.96632996632974
2013-07-05 17:00:00,36.806543385490755,107.7235772357725,59.45121951219515,175.59523809523824,326.5993265993268
2013-07-05 18:00:00,41.6073968705548,123.4756097560975,65.85365853658537,191.96428571428575,344.2760942760945
2013-07-05 19:00:00,46.23044096728307,160.569105691057,72.25609756097563,245.53571428571425,349.32659932659925
2013-07-05 20:00:00,51.031294452347076,158.02845528455276,68.59756097560978,287.9464285714285,376.26262626262627
2013-07-05 21:00:00,48.1863442389758,159.5528455284555,59.45121951219515,248.51190476190476,329.96632996633
2013-07-05 22:00:00,41.251778093883374,158.53658536585374,67.3780487804878,281.99404761904776,338.3838383838385
2013-07-05 23:00:00,40.89615931721195,177.84552845528475,73.78048780487808,249.2559523809525,329.124579124579
2013-07-06 00:00:00,39.4736842105263,137.70325203252048,63.109756097560975,195.68452380952374,310.60606060606074
2013-07-06 01:00:00,28.805120910384076,124.491869918699,54.57317073170735,179.31547619047626,270.20202020202026
2013-07-06 02:00:00,24.3598862019915,108.23170731707333,50.0,156.99404761904773,247.47474747474752
2013-07-06 03:00:00,25.248933143669976,102.13414634146352,48.78048780487802,153.2738095238095,271.885521885522
2013-07-06 04:00:00,24.182076813655776,91.46341463414632,42.98780487804877,131.69642857142824,250.00000000000026
2013-07-06 05:00:00,25.4267425320057,84.85772357723575,45.731707317073145,134.67261904761875,256.73400673400675
2013-07-06 06:00:00,36.45092460881938,81.80894308943087,40.54878048780485,127.9761904761905,212.962962962963
2013-07-06 07:00:00,38.7624466571835,99.08536585365854,46.64634146341463,141.3690476190475,244.94949494949475
2013-07-06 08:00:00,41.6073968705548,112.29674796747975,72.86585365853657,162.202380952381,277.7777777777777
2013-07-06 09:00:00,42.496443812233295,112.8048780487805,56.70731707317078,207.58928571428575,328.28282828282823
2013-07-06 10:00:00,42.3186344238976,121.951219512195,70.73170731707317,228.42261904761898,345.959595959596
2013-07-06 11:00:00,43.3854907539118,127.54065040650426,77.7439024390244,231.39880952380975,337.54208754208724
2013-07-06 12:00:00,42.4964438122333,153.9634146341465,78.04878048780488,259.67261904761904,350.16835016835
2013-07-06 13:00:00,41.7852062588905,157.01219512195127,70.42682926829269,235.119047619048,339.225589225589
2013-07-06 14:00:00,41.7852062588905,136.178861788618,77.43902439024387,252.232142857143,329.12457912457927
2013-07-06 15:00:00,40.007112375533396,139.73577235772376,90.24390243902437,234.37500000000026,323.2323232323232
2013-07-06 16:00:00,39.651493598862,141.76829268292676,72.2560975609756,227.6785714285715,320.7070707070707
2013-07-06 17:00:00,40.3627311522048,132.62195121951225,74.6951219512195,239.58333333333326,315.65656565656576
2013-07-06 18:00:00,42.140825035561875,132.1138211382115,72.86585365853657,245.53571428571425,316.4983164983165
2013-07-06 19:00:00,49.07539118065435,150.4065040650405,78.65853658536585,232.886904761905,367.8451178451177
2013-07-06 20:00:00,56.1877667140825,172.76422764227624,77.43902439024393,233.6309523809525,388.88888888888874
2013-07-06 21:00:00,49.07539118065433,161.58536585365874,70.73170731707317,244.79166666666674,329.12457912457927
2013-07-06 22:00:00,42.1408250355619,160.06097560975599,73.47560975609758,253.72023809523802,321.54882154882176
2013-07-06 23:00:00,41.251778093883345,155.99593495934974,79.87804878048777,229.16666666666674,319.86531986531975
2013-07-07 00:00:00,42.674253200569,143.29268292682926,77.4390243902439,204.613095238095,294.6127946127945
2013-07-07 01:00:00,37.162162162162176,127.540650406504,73.17073170731707,185.26785714285725,266.835016835017
2013-07-07 02:00:00,25.7823613086771,116.36178861788625,64.9390243902439,159.97023809523824,266.83501683501675
2013-07-07 03:00:00,25.4267425320057,101.11788617886178,64.02439024390245,150.297619047619,260.1010101010103
2013-07-07 04:00:00,24.5376955903272,99.59349593495955,65.2439024390244,136.16071428571425,254.208754208754
2013-07-07 05:00:00,25.6045519203414,88.41463414634146,64.63414634146342,130.20833333333326,255.89225589225575
2013-07-07 06:00:00,36.62873399715505,73.6788617886179,54.57317073170735,120.5357142857145,227.2727272727275
2013-07-07 07:00:00,38.9402560455192,94.0040650406503,63.41463414634147,139.88095238095224,274.41077441077425
2013-07-07 08:00:00,41.7852062588905,111.78861788617883,68.29268292682927,166.66666666666674,242.4242424242425
2013-07-07 09:00:00,43.5633001422475,113.31300813008124,56.09756097560978,179.31547619047626,262.6262626262625
2013-07-07 10:00:00,45.34139402560455,125.0,56.0975609756098,190.47619047619048,292.08754208754226
2013-07-07 11:00:00,44.80796586059743,145.3252032520325,70.42682926829268,218.00595238095224,289.5622895622897
2013-07-07 12:00:00,44.0967283072546,146.341463414634,70.73170731707317,221.7261904761905,297.1380471380472
2013-07-07 13:00:00,42.1408250355619,121.95121951219508,56.70731707317073,185.26785714285725,286.19528619528626
2013-07-07 14:00:00,40.5405405405405,113.821138211382,68.59756097560978,193.452380952381,280.3030303030305
2013-07-07 15:00:00,39.651493598862,117.378048780488,63.109756097560975,175.59523809523824,274.4107744107745
2013-07-07 16:00:00,36.62873399715505,103.15040650406497,53.65853658536588,159.97023809523802,278.6195286195285
2013-07-07 17:00:00,37.69559032716927,116.869918699187,60.365853658536594,153.27380952380952,265.9932659932662
2013-07-07 18:00:00,41.6073968705548,120.4268292682925,63.71951219512195,160.71428571428575,287.878787878788
2013-07-07 19:00:00,46.05263157894738,127.03252032520325,87.19512195121955,180.8035714285715,321.5488215488215
2013-07-07 20:00:00,52.987197724039824,136.68699186991876,76.21951219512195,213.54166666666652,355.21885521885525
2013-07-07 21:00:00,50.85348506401135,139.7357723577235,76.21951219512195,255.95238095238074,374.5791245791245
2013-07-07 22:00:00,41.42958748221908,159.04471544715426,92.07317073170731,271.57738095238074,356.90235690235676
2013-07-07 23:00:00,40.71834992887622,151.930894308943,84.14634146341463,228.42261904761898,321.5488215488215
2013-07-08 00:00:00,39.651493598862025,144.81707317073176,70.73170731707317,193.45238095238074,285.3535353535352
2013-07-08 01:00:00,30.405405405405425,117.37804878048775,50.91463414634145,186.01190476190476,251.68350168350173
2013-07-08 02:00:00,24.004267425320077,111.28048780487799,47.256097560975576,169.6428571428575,244.10774410774425
2013-07-08 03:00:00,24.8933143669986,112.29674796747975,46.03658536585365,159.970238095238,262.62626262626276
2013-07-08 04:00:00,23.82645803698435,104.67479674796752,45.731707317073145,144.34523809523802,228.95622895622876
2013-07-08 05:00:00,25.24893314367,101.6260162601627,48.170731707317046,143.60119047619048,250.0
2013-07-08 06:00:00,37.517780938833596,84.34959349593495,39.329268292682926,122.0238095238095,201.17845117845127
2013-07-08 07:00:00,42.67425320056898,102.64227642276416,69.8170731707317,162.20238095238125,228.95622895622898
2013-07-08 08:00:00,43.7411095305832,92.98780487804868,58.84146341463415,185.26785714285725,248.31649831649824
2013-07-08 09:00:00,43.3854907539118,85.36585365853655,68.59756097560978,194.1964285714285,296.29629629629625
2013-07-08 10:00:00,41.9630156472262,94.5121951219512,83.53658536585365,208.33333333333326,372.895622895623
2013-07-08 11:00:00,40.71834992887622,111.28048780487802,86.89024390243902,212.797619047619,388.88888888888874
2013-07-08 12:00:00,40.71834992887625,121.951219512195,86.28048780487802,232.88690476190476,383.8383838383837
2013-07-08 13:00:00,39.651493598862,105.69105691056927,79.26829268292686,222.47023809523802,364.4781144781142
2013-07-08 14:00:00,33.96159317211948,106.70731707317077,93.90243902439028,245.5357142857145,315.65656565656576
2013-07-08 15:00:00,30.5832147937411,110.26422764227632,95.73170731707316,248.511904761905,324.915824915825
2013-07-08 16:00:00,31.650071123755303,120.9349593495935,85.06097560975607,210.565476190476,323.23232323232327
2013-07-08 17:00:00,33.428165007112376,109.75609756097545,85.0609756097561,209.8214285714285,319.023569023569
2013-07-08 18:00:00,42.3186344238976,119.410569105691,99.08536585365857,209.07738095238076,344.276094276094
2013-07-08 19:00:00,44.0967283072546,147.35772357723576,106.707317073171,234.37499999999974,377.104377104377
2013-07-08 20:00:00,49.78662873399715,164.63414634146326,97.56097560975613,293.8988095238095,363.63636363636374
2013-07-08 21:00:00,48.1863442389758,173.27235772357724,85.36585365853655,267.11309523809496,350.16835016835
2013-07-08 22:00:00,25.248933143669973,180.8943089430895,86.5853658536585,276.04166666666674,350.16835016835023
2013-07-08 23:00:00,18.8477951635846,167.68292682926824,85.67073170731706,258.9285714285713,345.11784511784526
2013-07-09 00:00:00,20.62588904694165,142.2764227642275,75.3048780487805,206.845238095238,297.138047138047
2013-07-09 01:00:00,27.20483641536275,113.31300813008124,67.6829268292683,192.70833333333326,258.4175084175085
2013-07-09 02:00:00,33.4281650071124,109.24796747967503,63.109756097561004,154.017857142857,246.63299663299676
2013-07-09 03:00:00,27.916073968705575,103.15040650406502,60.3658536585366,136.90476190476176,270.20202020202026
2013-07-09 04:00:00,23.470839260312925,101.62601626016266,62.5,136.16071428571425,231.48148148148175
2013-07-09 05:00:00,19.381223328591723,93.49593495934963,64.32926829268293,136.90476190476176,244.10774410774425
2013-07-09 06:00:00,40.007112375533445,82.31707317073182,55.7926829268293,122.76785714285725,216.32996632996625
2013-07-09 07:00:00,44.45234708392605,97.56097560975623,70.42682926829268,141.36904761904748,250.0
2013-07-09 08:00:00,45.163584637268855,97.560975609756,74.39024390243902,183.0357142857145,255.050505050505
2013-07-09 09:00:00,42.3186344238976,101.1178861788616,72.5609756097561,196.42857142857125,328.28282828282823
2013-07-09 10:00:00,41.251778093883374,111.28048780487808,71.03658536585365,197.172619047619,351.01010101010127
2013-07-09 11:00:00,40.71834992887625,117.37804878048765,78.65853658536585,209.07738095238074,357.744107744108
2013-07-09 12:00:00,39.4736842105263,129.0650406504065,63.109756097560975,239.58333333333326,362.7946127946127
2013-07-09 13:00:00,34.3172119487909,127.540650406504,70.42682926829266,226.19047619047626,341.75084175084174
2013-07-09 14:00:00,33.428165007112376,96.54471544715443,79.87804878048783,241.81547619047626,333.3333333333335
2013-07-09 15:00:00,31.650071123755325,100.60975609756098,66.15853658536585,244.047619047619,330.8080808080807
2013-07-09 16:00:00,33.072546230441,111.28048780487799,59.14634146341463,213.54166666666674,302.18855218855225
2013-07-09 17:00:00,33.4281650071124,103.15040650406527,57.317073170731724,195.68452380952374,327.4410774410775
2013-07-09 18:00:00,40.89615931721195,116.36178861788625,71.34146341463415,194.94047619047626,345.11784511784526
2013-07-09 19:00:00,44.45234708392603,158.53658536585374,75.91463414634147,249.25595238095224,367.8451178451177
2013-07-09 20:00:00,52.987197724039845,154.979674796748,87.80487804878047,301.3392857142858,379.62962962962973
2013-07-09 21:00:00,49.786628733997176,166.66666666666674,86.58536585365854,261.904761904762,311.4478114478115
2013-07-09 22:00:00,41.429587482219105,179.87804878048775,83.53658536585365,251.48809523809524,340.909090909091
2013-07-09 23:00:00,39.2958748221906,153.9634146341465,88.71951219512192,232.88690476190476,333.33333333333326
2013-07-10 00:00:00,40.89615931721195,145.833333333333,75.91463414634146,189.73214285714275,287.878787878788
2013-07-10 01:00:00,32.00568990042675,119.91869918699174,55.48780487804878,161.45833333333326,250.841750841751
2013-07-10 02:00:00,24.7155049786629,114.329268292683,39.6341463414634,143.60119047619025,210.43771043771025
2013-07-10 03:00:00,25.782361308677103,109.247967479675,39.024390243902424,131.6964285714285,250.0
2013-07-10 04:00:00,25.24893314367,97.56097560975617,37.195121951219505,119.79166666666674,209.59595959595976
2013-07-10 05:00:00,27.027027027027025,85.8739837398374,39.93902439024387,119.047619047619,216.32996632996625
2013-07-10 06:00:00,38.406827880512076,80.28455284552837,33.23170731707315,113.83928571428575,192.760942760943
2013-07-10 07:00:00,43.3854907539118,85.3658536585366,42.6829268292683,142.11309523809499,228.95622895622898
2013-07-10 08:00:00,44.0967283072546,96.03658536585368,48.78048780487805,167.41071428571425,251.68350168350173
2013-07-10 09:00:00,41.9630156472262,93.49593495934968,49.6951219512195,183.77976190476176,281.14478114478123
2013-07-10 10:00:00,41.7852062588905,93.49593495934957,53.048780487804926,194.94047619047626,329.124579124579
2013-07-10 11:00:00,41.07396870554768,104.67479674796752,58.23170731707317,191.22023809523802,350.16835016835023
2013-07-10 12:00:00,39.82930298719772,112.80487804878025,59.451219512195124,225.4464285714285,357.74410774410796
